call_method_id,array_id,median_intensity,ecotype_id,latitude,longitude,nativename,stockparent,firstname,surname,site,region,country
75,332,1190,8411,50.5,8.5,Rd-0,CS1483,Albert,Kranz,Rd,,GER
75,100,518,6959,48.5,-1.41,Ren-1,CS22610,Gerhard,RÃ¶bbelen,REN,Western Europe,FRA
75,121,666,6960,48.5,-1.41,Ren-11,CS22611,Gerhard,RÃ¶bbelen,REN,Western Europe,FRA
75,195,665,8369,55.6942,13.4504,Rev-1,,Magnus,Nordborg,Rev1,S Sweden,SWE
75,577,857,6076,55.6942,13.4504,Rev-2,,Magnus,Nordborg,Rev2,S Sweden,SWE
75,576,777,6077,55.6942,13.4504,Rev-3,,Magnus,Nordborg,Rev3,S Sweden,SWE
75,360,756,7316,51.9667,5.56667,Rhen-1,CS22536,Maarten,Koornneef,Rhen,Northern Europe,NED
75,1333,269,7317,49.1632,-123.137,Ri-0,CS6849,Albert,Kranz,Ri,Pacific Northwest,CAN
75,1256,746,7457,56.25,34.3167,Rld-2,CS6927,Eric,Holub,Rsch,,RUS
75,122,582,7524,42.036,-86.511,Rmx-A02,CS22568,Joy,Bergelson,RMX,Midwest,USA
75,101,503,7525,42.036,-86.511,Rmx-A180,CS22569,Joy,Bergelson,RMX,Midwest,USA
75,1369,392,8122,42.036,-86.511,RMX3.11,,Megan,Dunning,RMX,Midwest,USA
75,1499,421,8954,42.036,-86.511,RMX413.1,,Justin,Borevitz,RMX,Midwest,USA
75,1489,360,8957,42.036,-86.511,RMX413.12,,Justin,Borevitz,RMX,Midwest,USA
75,1497,470,8961,42.036,-86.511,RMX413.16,,Justin,Borevitz,RMX,Midwest,USA
75,1500,500,8962,42.036,-86.511,RMX413.17,,Justin,Borevitz,RMX,Midwest,USA
75,1501,583,8965,42.036,-86.511,RMX413.2,,Justin,Borevitz,RMX,Midwest,USA
75,1490,391,8966,42.036,-86.511,RMX413.20,,Justin,Borevitz,RMX,Midwest,USA
75,1492,402,8967,42.036,-86.511,RMX413.21,,Justin,Borevitz,RMX,Midwest,USA
75,1496,401,8969,42.036,-86.511,RMX413.24,,Justin,Borevitz,RMX,Midwest,USA
75,1498,448,8970,42.036,-86.511,RMX413.25,,Justin,Borevitz,RMX,Midwest,USA
75,1502,444,8973,42.036,-86.511,RMX413.29,,Justin,Borevitz,RMX,Midwest,USA
75,1503,443,8975,42.036,-86.511,RMX413.30,,Justin,Borevitz,RMX,Midwest,USA
75,1505,393,8976,42.036,-86.511,RMX413.31,,Justin,Borevitz,RMX,Midwest,USA
75,1507,394,8977,42.036,-86.511,RMX413.32,,Justin,Borevitz,RMX,Midwest,USA
75,1488,360,8985,42.036,-86.511,RMX413.4,,Justin,Borevitz,RMX,Midwest,USA
75,1508,465,8992,42.036,-86.511,RMX413.48,,Justin,Borevitz,RMX,Midwest,USA
75,1512,532,8996,42.036,-86.511,RMX413.51,,Justin,Borevitz,RMX,Midwest,USA
75,1510,389,9001,42.036,-86.511,RMX413.57,,Justin,Borevitz,RMX,Midwest,USA
75,1493,463,9004,42.036,-86.511,RMX413.6,,Justin,Borevitz,RMX,Midwest,USA
75,1504,452,9006,42.036,-86.511,RMX413.62,,Justin,Borevitz,RMX,Midwest,USA
75,1506,512,9007,42.036,-86.511,RMX413.63,,Justin,Borevitz,RMX,Midwest,USA
75,1509,461,9008,42.036,-86.511,RMX413.66,,Justin,Borevitz,RMX,Midwest,USA
75,1513,566,9011,42.036,-86.511,RMX413.69,,Justin,Borevitz,RMX,Midwest,USA
75,1495,460,9012,42.036,-86.511,RMX413.7,,Justin,Borevitz,RMX,Midwest,USA
75,1485,442,9041,42.039,-86.5154,RMXF413.10,,Justin,Borevitz,RMXF,Midwest,USA
75,1483,390,9045,42.039,-86.5154,RMXF413.15,,Justin,Borevitz,RMXF,Midwest,USA
75,1487,525,9053,42.039,-86.5154,RMXF413.6,,Justin,Borevitz,RMXF,Midwest,USA
75,692,400,1435,62.8,18.2,RÃ¶d-17-319,,Jon,Ã…gren,RÃ¶d,N Sweden,SWE
75,615,1266,1409,62.8,18.2,RÃ¶d-38,,Jon,Ã…gren,RÃ¶d,N Sweden,SWE
75,1154,452,1416,62.8,18.2,RÃ¶d-45,,Jon,Ã…gren,RÃ¶d,N Sweden,SWE
75,367,614,267,45.5333,4.85,ROM-1,,Valerie,Le Corre,ROM,Western Europe,FRA
75,743,511,268,45.5333,4.85,ROM-2,,Valerie,Le Corre,ROM,Western Europe,FRA
75,886,562,269,45.5333,4.85,ROM-9,,Valerie,Le Corre,ROM,Western Europe,FRA
75,385,592,7320,49.4424,1.09849,Rou-0,CS6847,Albert,Kranz,Rou,Western Europe,FRA
75,155,476,7515,41.5609,-86.4251,RRS-10,CS22565,Joy,Bergelson,RRS,Midwest,USA
75,156,546,7514,41.5609,-86.4251,RRS-7,CS22564,Joy,Bergelson,RRS,Midwest,USA
75,285,259,8374,56.3,34,Rsch-4,CS1494,Albert,Kranz,Rsch,,RUS
75,183,536,7323,49,38.28,Rubezhnoe-1,CS927,Igor,Vizir,Rubezhnoe,,UKR
75,417,957,7472,,,S96,CS914,Maarten,Koornneef,UNKNOWN,,UNK
75,1759,,9153,40.3939,-4.3919,San Martin-1,CS22791,James,Beck,San Martin de Valdeiglesias,,ESP
75,196,734,8247,56.07,13.74,San-2,,Magnus,Nordborg,SandÃ¥kra,S Sweden,SWE
75,286,385,8376,62.69,18,Sanna-2,,Magnus,Nordborg,San,N Sweden,SWE
75,287,308,8378,49.49,14.24,Sap-0,CS1507,Albert,Kranz,Sap,Eastern Europe,CZE
75,232,210,7330,43.0553,141.346,Sapporo-0,CS22456,Yoshie,Hanzawa,Sapporo,Eastern Asia,JPN
75,288,290,8412,49.1833,15.8833,Sav-0,CS1515,Albert,Kranz,Slavice,,CZE
75,172,259,7340,49.1833,15.8833,Sav-0,CS6856,Albert,Kranz,Slavice,,CZE
75,102,568,6961,38.3333,-3.53333,Se-0,CS22646,Albert,Kranz,Se,Southern Europe,ESP
75,344,594,8245,47,-122.2,Seattle-0,CS6187,Rick,Amasino,Seattle,Pacific Northwest,USA
75,233,286,7333,46.5438,11.5614,Sei-0,CS6853,Albert,Kranz,Sei,Southern Europe,ITA
75,956,583,5772,54.1,-2.3,Set-1,,D.,Ratcliffe,Settle,England,UK
75,1284,865,7328,41.7833,3.03333,Sf-2,CS6857,Albert,Kranz,Sf,Southern Europe,ESP
75,477,590,7344,47.6667,9.5,Sg-1,CS6858,Albert,Kranz,Sg,Western Europe,GER
75,204,273,7331,51.6832,10.2144,Sh-0,CS6860,Albert,Kranz,Sh,Western Europe,GER
75,157,466,6962,38.35,68.48,Shahdara,CS22652,Igor,Vizir,Sha,Central Asia,TJK
75,205,573,7337,50.8738,8.02341,Si-0,CS6861,Albert,Kranz,Si,Western Europe,GER
75,686,580,9442,55.5678,14.3398,Sim 1,,Alison,Anastasio,Simrishamn,S Sweden,SWE
75,685,506,9443,55.5678,14.3398,Sim 2,,Alison,Anastasio,Simrishamn,S Sweden,SWE
75,684,459,9446,55.5678,14.3398,Sim 5,,Alison,Anastasio,Simrishamn,S Sweden,SWE
75,947,409,5774,51.1,0.6,Sis-1,,Eric,Holub,Sissinghurst garden,England,UK
75,1624,,1552,63.0833,18.3667,Sku-30,,Jon,Ã…gren,Sku,N Sweden,SWE
75,212,450,2274,43.665,-86.496,SLSP-30,,Diane,Byers,SLSP,Midwest,USA
75,1439,380,2280,43.665,-86.496,SLSP-58,,Diane,Byers,SLSP,Midwest,USA
75,1446,314,2283,43.665,-86.496,SLSP-72,,Diane,Byers,SLSP,Midwest,USA
75,1258,467,7463,,,Sn(5)-1,CS6181,Igor,Vizir,UNKNOWN,,UNK
75,123,784,6963,38.35,68.48,Sorbo,CS22653,Igor,Vizir,Sorbo,Central Asia,TJK
75,294,824,7343,52.5339,13.181,Sp-0,CS6862,Albert,Kranz,Sp,Western Europe,GER
75,556,357,6085,55.7097,13.2145,Sparta-1,,Magnus,Nordborg,Sparta (Student corridor),S Sweden,SWE
75,124,723,6964,56.3,16,Spr1-2,CS22582,Magnus,Nordborg,Spr1,C Sweden,SWE
75,125,782,6965,58.4173,14.1576,Spr1-6,CS22583,Magnus,Nordborg,Spr1,C Sweden,SWE
75,616,441,9450,57.2545,18.2109,Spro 1,,Alison,Anastasio,Sproge,S Sweden,SWE
75,671,381,9451,57.2545,18.2109,Spro 2,,Alison,Anastasio,Sproge,S Sweden,SWE
75,1632,,9452,57.2545,18.2109,Spro 3,,Alison,Anastasio,Sproge,S Sweden,SWE
75,126,517,6966,51.4083,-0.6383,Sq-1,CS22600,Mick,Crawley,SQ,Northern Europe,UK
75,103,873,6967,51.4083,-0.6383,Sq-8,CS22601,Mick,Crawley,SQ,Northern Europe,UK
75,571,563,6086,58.9,11.2,Sr:3,,Ivo,Cetl,Sr,C Sweden,SWE
75,1148,442,8386,58.9,11.2,Sr:5,,Ivo,Cetl,Sr,C Sweden,SWE
75,289,321,8387,59,18,St-0,CS1535,Albert,Kranz,St,C Sweden,SWE
75,708,228,1391,59.8,17.5833,Stabby-13,,Jon,Ã…gren,Stabby,C Sweden,SWE
75,1623,,1404,59.8,17.5833,Stabby-26,,Jon,Ã…gren,Stabby,C Sweden,SWE
75,669,695,9453,57.8009,18.5162,Ste 2,,Alison,Anastasio,Stenkyrka,S Sweden,SWE
75,668,506,9454,57.8009,18.5162,Ste 3,,Alison,Anastasio,Stenkyrka,S Sweden,SWE
75,667,398,9455,57.8009,18.5162,Ste 4,,Alison,Anastasio,Stenkyrka,S Sweden,SWE
75,478,717,7346,52.6058,11.8558,Ste-0,CS6864,Albert,Kranz,Stendal,Western Europe,GER
75,1443,307,2300,42.03,-86.514,Ste-15,,Diane,Byers,Ste,Midwest,USA
75,488,487,2290,42.03,-86.514,Ste-3,,Diane,Byers,Ste,Midwest,USA
75,1445,427,2316,42.03,-86.514,Ste-37,,Diane,Byers,Ste,Midwest,USA
75,1442,420,2292,42.03,-86.514,Ste-6,,Diane,Byers,Ste,Midwest,USA
75,1438,285,2294,42.03,-86.514,Ste-9,,Diane,Byers,Ste,Midwest,USA
75,575,915,6087,56.4666,16.1284,Stu-2,,Magnus,Nordborg,Stu2,S Sweden,SWE
75,333,629,8388,52,36,Stw-0,CS1539,Albert,Kranz,Stw,Eastern Europe,RUS
75,1304,326,5782,53.7,-3,Su-1,,D.,Ratcliffe,Southport,England,UK
75,1212,979,6090,55.6525,13.2197,T1000,,Mattias,Jakobsson,Staff 2,S Sweden,SWE
75,1211,1470,6091,55.6525,13.215,T1010,,Mattias,Jakobsson,Staff 1,S Sweden,SWE
75,1210,715,6092,55.6514,13.2233,T1020,,Mattias,Jakobsson,Staff 6,S Sweden,SWE
75,1209,817,6093,55.6497,13.2203,T1030,,Mattias,Jakobsson,Staff 5,S Sweden,SWE
75,457,701,6094,55.6494,13.2147,T1040,,Mattias,Jakobsson,Staff 4,S Sweden,SWE
75,1207,801,6095,55.6486,13.2161,T1050,,Mattias,Jakobsson,Staff 7,S Sweden,SWE
75,458,1053,6096,55.6472,13.2225,T1060,,Mattias,Jakobsson,Staff 8,S Sweden,SWE
75,1205,1307,6097,55.6481,13.2264,T1070,,Mattias,Jakobsson,Staff 9,S Sweden,SWE
75,1204,863,6098,55.6561,13.2178,T1080,,Mattias,Jakobsson,Staff 11,S Sweden,SWE
75,1203,884,6099,55.6575,13.2386,T1090,,Mattias,Jakobsson,Staff 12,S Sweden,SWE
75,1202,605,6100,55.6,13.2,T1110,,Mattias,Jakobsson,Staff 17,S Sweden,SWE
75,1201,1196,6101,55.6,13.2,T1120,,Mattias,Jakobsson,Staff 16,S Sweden,SWE
75,1077,970,6102,55.6,13.2,T1130,,Mattias,Jakobsson,Staff 15,S Sweden,SWE
75,1199,504,6103,55.7,13.2,T1150,,Mattias,Jakobsson,Lund 13,S Sweden,SWE
75,1198,889,6104,55.7,13.2,T1160,,Mattias,Jakobsson,Lund 16,S Sweden,SWE
75,1197,601,6106,55.7931,13.1186,T460,,Mattias,Jakobsson,KÃ_vlinge 8,S Sweden,SWE
75,1196,820,6107,55.7942,13.1222,T470,,Mattias,Jakobsson,KÃ_vlinge 9,S Sweden,SWE
75,1195,703,6108,55.7989,13.1206,T480,,Mattias,Jakobsson,KÃ_vlinge 3,S Sweden,SWE
75,460,449,6109,55.7936,13.1233,T510,,Mattias,Jakobsson,KÃ_vlinge 7,S Sweden,SWE
75,1193,577,6110,55.7958,13.1217,T520,,Mattias,Jakobsson,KÃ_vlinge 4,S Sweden,SWE
75,1192,461,6111,55.7989,13.1219,T530,,Mattias,Jakobsson,KÃ_vlinge 1,S Sweden,SWE
75,461,387,6112,55.7967,13.1044,T540,,Mattias,Jakobsson,KÃ_vlinge 10,S Sweden,SWE
75,1191,887,6114,55.8097,13.1342,T570,,Mattias,Jakobsson,KÃ_vlinge 13,S Sweden,SWE
75,1190,746,6115,55.8,13.1367,T580,,Mattias,Jakobsson,KÃ_vlinge 14,S Sweden,SWE
75,1189,612,6116,55.8,13.1369,T590,,Mattias,Jakobsson,KÃ_vlinge 15,S Sweden,SWE
75,603,573,6118,55.7,13.2,T610,,Mattias,Jakobsson,Ã–resundsv,S Sweden,SWE
75,1188,661,6119,55.7,13.2,T620,,Mattias,Jakobsson,Trastv.,S Sweden,SWE
75,602,541,6120,55.7,13.2,T630,,Mattias,Jakobsson,KyrkogÃ¥rd,S Sweden,SWE
75,1187,538,6121,55.8422,13.3019,T640,,Mattias,Jakobsson,EslÃ¶v 2,S Sweden,SWE
75,1186,454,6122,55.8364,13.3075,T670,,Mattias,Jakobsson,EslÃ¶v 7,S Sweden,SWE
75,1185,413,6123,55.8369,13.3033,T680,,Mattias,Jakobsson,EslÃ¶v 9,S Sweden,SWE
75,462,509,6124,55.8378,13.3092,T690,,Mattias,Jakobsson,EslÃ¶v 8,S Sweden,SWE
75,1183,1086,6125,55.8403,13.3106,T710,,Mattias,Jakobsson,EslÃ¶v 5,S Sweden,SWE
75,1182,614,6126,55.8411,13.3047,T720,,Mattias,Jakobsson,EslÃ¶v 6,S Sweden,SWE
75,1181,413,6127,55.8428,13.3058,T730,,Mattias,Jakobsson,EslÃ¶v 3,S Sweden,SWE
75,1180,520,6128,55.8397,13.2881,T740,,Mattias,Jakobsson,EslÃ¶v 13,S Sweden,SWE
75,1179,613,6129,55.8544,13.2875,T750,,Mattias,Jakobsson,EslÃ¶v 10,S Sweden,SWE
75,611,328,8225,55.86,13.3103,T760,,Mattias,Jakobsson,EslÃ¶v 11,S Sweden,SWE
75,1175,653,6131,55.8369,13.3181,T780,,Mattias,Jakobsson,EslÃ¶v 14,S Sweden,SWE
75,1178,450,6132,55.8386,13.3186,T790,,Mattias,Jakobsson,EslÃ¶v 17,S Sweden,SWE
75,1177,294,6133,55.8364,13.2906,T800,,Mattias,Jakobsson,EslÃ¶v 16,S Sweden,SWE
75,1176,556,6134,55.8383,13.2906,T810,,Mattias,Jakobsson,EslÃ¶v 15,S Sweden,SWE
75,1174,531,6136,55.9336,13.5519,T840,,Mattias,Jakobsson,HÃ¶Ã¶r 3,S Sweden,SWE
75,1173,470,6137,55.9419,13.5603,T850,,Mattias,Jakobsson,HÃ¶Ã¶r 6,S Sweden,SWE
75,601,919,6138,55.9403,13.5511,T860,,Mattias,Jakobsson,HÃ¶Ã¶r 9,S Sweden,SWE
75,600,997,6140,55.9392,13.5539,T880,,Mattias,Jakobsson,HÃ¶Ã¶r 7,S Sweden,SWE
75,1172,590,6141,55.9414,13.5542,T890,,Mattias,Jakobsson,HÃ¶Ã¶r 4,S Sweden,SWE
75,1171,679,6142,55.9428,13.5558,T900,,Mattias,Jakobsson,HÃ¶Ã¶r 5,S Sweden,SWE
75,560,864,6143,55.9406,13.5383,T910,,Mattias,Jakobsson,HÃ¶Ã¶r 13,S Sweden,SWE
75,1170,589,6144,55.9506,13.5361,T920,,Mattias,Jakobsson,HÃ¶Ã¶r 10,S Sweden,SWE
75,1169,524,6145,55.9497,13.5533,T930,,Mattias,Jakobsson,HÃ¶Ã¶r 11,S Sweden,SWE
75,1168,586,6146,55.9575,13.5686,T940,,Mattias,Jakobsson,HÃ¶Ã¶r 12,S Sweden,SWE
75,1167,489,6147,55.9425,13.5675,T950,,Mattias,Jakobsson,HÃ¶Ã¶r 14,S Sweden,SWE
75,1166,532,6148,55.9319,13.5508,T960,,Mattias,Jakobsson,HÃ¶Ã¶r 17,S Sweden,SWE
75,1165,481,6149,55.9281,13.5481,T970,,Mattias,Jakobsson,HÃ¶Ã¶r 16,S Sweden,SWE
75,1164,606,6150,55.9261,13.5319,T980,,Mattias,Jakobsson,HÃ¶Ã¶r 15,S Sweden,SWE
75,1163,632,6151,55.6528,13.2244,T990,,Mattias,Jakobsson,Staff 3,S Sweden,SWE
75,290,258,8389,49.5,14.5,Ta-0,CS1549,Albert,Kranz,Ta,Eastern Europe,CZE
75,1244,656,6154,62.6422,17.7406,TAA 04,,Mattias,Jakobsson,TAA,N Sweden,SWE
75,1243,1235,6163,62.6425,17.7356,TAA 14,,Mattias,Jakobsson,TAA,N Sweden,SWE
75,554,781,6166,62.6425,17.7372,TAA 17,,Mattias,Jakobsson,TAA,N Sweden,SWE
75,463,609,6169,62.8714,18.3447,TÃ…D 01,,Mattias,Jakobsson,TÃ…D,N Sweden,SWE
75,1161,571,6170,62.8717,18.3442,TÃ…D 02,,Mattias,Jakobsson,TÃ…D,N Sweden,SWE
75,1160,634,6171,62.8717,18.3444,TÃ…D 03,,Mattias,Jakobsson,TÃ…D,N Sweden,SWE
75,1159,729,6172,62.8717,18.3436,TÃ…D 04,,Mattias,Jakobsson,TÃ…D,N Sweden,SWE
75,548,515,6173,62.8717,18.3419,TÃ…D 05,,Mattias,Jakobsson,TÃ…D,N Sweden,SWE
75,1158,391,6174,62.8719,18.3422,TÃ…D 06,,Mattias,Jakobsson,TÃ…D,N Sweden,SWE
75,1213,890,6177,62.6322,17.69,TÃ„L 03,,Mattias,Jakobsson,TÃ„L,N Sweden,SWE
75,559,725,6180,62.6322,17.6906,TÃ„L 07,,Mattias,Jakobsson,TÃ„L,N Sweden,SWE
75,159,329,6968,60,23.5,Tamm-2,CS22604,Outi,Savolainen,Tamm,Northern Europe,FIN
75,127,435,6969,60,23.5,Tamm-27,CS22605,Outi,Savolainen,Tamm,Northern Europe,FIN
75,1157,638,6184,62.8892,18.4522,TBÃ– 01,,Mattias,Jakobsson,TBÃ–,N Sweden,SWE
75,322,622,6188,55.7683,14.1386,TDr-1,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1236,1151,6197,55.7714,14.1333,TDr-11,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1235,874,6198,55.7708,14.1331,TDr-13,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1234,541,6199,55.7711,14.1206,TDr-14,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1233,583,6200,55.7714,14.1214,TDr-15,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1231,948,6201,55.7719,14.1211,TDr-16,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,464,573,6202,55.7717,14.1206,TDr-17,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,465,771,6203,55.7714,14.1208,TDr-18,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1242,1361,6189,55.7686,14.1383,TDr-2,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1230,851,6207,55.7711,14.1217,TDr-22,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1250,403,6190,55.7686,14.1381,TDr-3,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1241,1205,6191,55.7689,14.1375,TDr-4,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1240,1201,6192,55.7692,14.1369,TDr-5,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1239,1444,6193,55.7694,14.1347,TDr-7,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1238,616,6194,55.7706,14.1342,TDr-8,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1237,1210,6195,55.7708,14.1342,TDr-9,,Mattias,Jakobsson,TDr,S Sweden,SWE
75,1267,637,7352,60.0585,23.2982,Te-0,CS6918,Albert,Kranz,Te,Northern Europe,FIN
75,1229,1038,6209,62.8836,18.1842,TEDEN 02,,Mattias,Jakobsson,TED,N Sweden,SWE
75,1228,1361,6210,62.8839,18.1836,TEDEN 03,,Mattias,Jakobsson,TED,N Sweden,SWE
75,599,659,6212,63.0175,18.3239,TFÃ„ 02,,Mattias,Jakobsson,TFÃ„,N Sweden,SWE
75,1227,1399,6214,63.0175,18.3281,TFÃ„ 04,,Mattias,Jakobsson,TFÃ„,N Sweden,SWE
75,1226,495,6215,63.0172,18.3281,TFÃ„ 05,,Mattias,Jakobsson,TFÃ„,N Sweden,SWE
75,1225,826,6216,63.0167,18.3283,TFÃ„ 06,,Mattias,Jakobsson,TFÃ„,N Sweden,SWE
75,1224,1090,6217,63.0169,18.3283,TFÃ„ 07,,Mattias,Jakobsson,TFÃ„,N Sweden,SWE
75,1223,579,6218,63.0172,18.3283,TFÃ„ 08,,Mattias,Jakobsson,TFÃ„,N Sweden,SWE
75,1222,687,6220,62.806,18.1896,TGR 01,,Mattias,Jakobsson,TGR,N Sweden,SWE
75,1214,634,6221,62.806,18.1896,TGR 02,,Mattias,Jakobsson,TGR,N Sweden,SWE
75,479,587,7353,52.08,4.3,Tha-1,CS22537,Maarten,Koornneef,Tha,Western Europe,NED
75,610,673,8227,62.7989,17.9103,THÃ– 03,,Mattias,Jakobsson,THÃ–,N Sweden,SWE
75,1156,592,6226,62.7994,17.9033,THÃ– 08,,Mattias,Jakobsson,THÃ–,N Sweden,SWE
75,386,954,7354,56.5,14.9,Ting-1,CS22549,Maarten,Koornneef,Ting,S Sweden,SWE
75,429,666,7355,41.96,12.8,Tiv-1,CS22525,Maarten,Koornneef,Tiv,Southern Europe,ITA
75,598,787,6231,62.96,18.2844,TNY 04,,Mattias,Jakobsson,TNY,N Sweden,SWE
75,1221,664,6235,62.9611,18.3589,TOM 01,,Mattias,Jakobsson,TOM,N Sweden,SWE
75,1220,1212,6236,62.9617,18.36,TOM 02,,Mattias,Jakobsson,TOM,N Sweden,SWE
75,1155,640,6237,62.9619,18.35,TOM 03,,Mattias,Jakobsson,TOM,N Sweden,SWE
75,1219,780,6238,62.9619,18.35,TOM 04,,Mattias,Jakobsson,TOM,N Sweden,SWE
75,1218,700,6240,62.9622,18.35,TOM 06,,Mattias,Jakobsson,TOM,N Sweden,SWE
75,1217,513,6241,62.9614,18.3608,TOM 07,,Mattias,Jakobsson,TOM,N Sweden,SWE
75,466,469,6242,55.7,13.2,Tomegap-2,,Mattias,Jakobsson,Tomegap,S Sweden,SWE
75,702,602,1247,59.4333,17.0167,Tos-31-374,,Jon,Ã…gren,Tos,C Sweden,SWE
75,714,299,1254,59.4333,17.0167,Tos-82-387,,Jon,Ã…gren,Tos,C Sweden,SWE
75,1044,395,1256,59.4333,17.0167,Tos-93-391,,Jon,Ã…gren,Tos,C Sweden,SWE
75,1625,,1257,59.4333,17.0167,Tos-95-393,,Jon,Ã…gren,Tos,C Sweden,SWE
75,291,284,6243,55.95,13.85,Tottarp-2,,Magnus,Nordborg,Tottarp,S Sweden,SWE
75,808,773,273,46.6667,4.11667,TOU-A1-105,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,845,622,275,46.6667,4.11667,TOU-A1-109,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,780,550,277,46.6667,4.11667,TOU-A1-111,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,887,498,278,46.6667,4.11667,TOU-A1-112,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,740,550,280,46.6667,4.11667,TOU-A1-114,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,177,439,281,46.6667,4.11667,TOU-A1-115,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,1073,925,282,46.6667,4.11667,TOU-A1-116,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,840,491,283,46.6667,4.11667,TOU-A1-117,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,819,447,287,46.6667,4.11667,TOU-A1-120,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,744,481,288,46.6667,4.11667,TOU-A1-122,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,820,494,290,46.6667,4.11667,TOU-A1-124,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,801,595,291,46.6667,4.11667,TOU-A1-125,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,793,814,292,46.6667,4.11667,TOU-A1-128,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,817,506,293,46.6667,4.11667,TOU-A1-129,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,790,835,295,46.6667,4.11667,TOU-A1-131,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,747,497,296,46.6667,4.11667,TOU-A1-133,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,733,489,297,46.6667,4.11667,TOU-A1-134,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,829,428,298,46.6667,4.11667,TOU-A1-137,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,836,527,302,46.6667,4.11667,TOU-A1-143,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,867,480,306,46.6667,4.11667,TOU-A1-18,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,761,479,309,46.6667,4.11667,TOU-A1-23,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,783,476,310,46.6667,4.11667,TOU-A1-26,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,831,540,311,46.6667,4.11667,TOU-A1-27,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,816,722,314,46.6667,4.11667,TOU-A1-33,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,814,684,316,46.6667,4.11667,TOU-A1-37,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,734,548,318,46.6667,4.11667,TOU-A1-39,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,796,846,320,46.6667,4.11667,TOU-A1-41,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,435,683,321,46.6667,4.11667,TOU-A1-43,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,806,677,322,46.6667,4.11667,TOU-A1-45,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,735,490,323,46.6667,4.11667,TOU-A1-47,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,853,715,326,46.6667,4.11667,TOU-A1-60,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,870,761,327,46.6667,4.11667,TOU-A1-61,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,210,646,328,46.6667,4.11667,TOU-A1-62,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,832,971,329,46.6667,4.11667,TOU-A1-63,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,778,493,331,46.6667,4.11667,TOU-A1-65,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,855,597,332,46.6667,4.11667,TOU-A1-66,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,211,501,334,46.6667,4.11667,TOU-A1-68,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,775,462,335,46.6667,4.11667,TOU-A1-69,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,795,868,337,46.6667,4.11667,TOU-A1-70,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,884,329,338,46.6667,4.11667,TOU-A1-73,,Fabrice,Roux,TOU-A1,Western Europe,FRA
75,824,683,339,46.6667,4.11667,TOU-A1-74,,Fabrice,Roux,TOU-A1,Western Europe,FRA
